"","buyer_id","orderdate","buyer_age","buyer_gender","buyer_annual_income","shop","packaging","city","article_group","article","article_price","recipient_age","recipient_gender","recipient_relation"
"1790","1276",2017-07-20 16:18:55,64,"male",76500,"online","yes","Gelsenkirchen","toiletry","Perfume",273.99,52,"male","friend"
"1791","1567",2017-10-17 03:39:04,93,"female",74000,"online","no","Hannover","toiletry","Perfume",273.99,10,"female","niece"
"1792","632",2017-11-24 19:46:40,43,"female",46500,"online","yes","Hannover","jewelry","Necklace - gold",273.99,24,"female","friend"
"1793","1250",2017-12-16 08:24:18,63,"female",61000,"store","no","Münster","jewelry","Necklace - silver",273.99,60,"female","sister"
"1794","1196",2017-12-17 17:03:25,61,"male",63500,"store","yes","Münster","toiletry","Perfume",273.99,33,"female","daughter"
"1795","854",2017-12-18 17:23:04,50,"male",63500,"store","yes","Osnabrück","jewelry","Necklace - gold",273.99,42,"male","cousin"
"1796","993",2017-12-18 16:30:14,54,"male",77000,"store","yes","Münster","toiletry","Make-Up",273.99,35,"male","nephew"
"1797","227",2017-12-22 14:31:55,29,"male",47500,"store","yes","Münster","jewelry","Ring - gold",273.99,18,"female","friend"
"1798","1362",2017-01-15 11:29:22,69,"male",61000,"online","yes","Essen","toiletry","Perfume",274.99,33,"female","daughter"
"1799","1137",2017-01-16 04:34:49,59,"male",67500,"online","yes","Paderborn","jewelry","Pendant - rosé",274.99,10,"female","daughter"
"1800","469",2017-02-20 08:56:09,38,"male",40000,"online","no","Köln","consumer electronics","Other consumer electrnonics",274.99,20,"female","other"
"1801","1584",2017-03-21 07:38:36,102,"female",57000,"online","yes","Düsseldorf","toiletry","Perfume",274.99,59,"female","daughter"
"1802","276",2017-05-18 21:16:47,31,"male",49500,"online","yes","Bielefeld","toiletry","Perfume",274.99,48,"female","friend"
"1803","1443",2017-06-10 09:59:52,74,"male",71000,"online","no","Düsseldorf","consumer electronics","MP3-Player",274.99,49,"female","daughter"
"1804","762",2017-07-19 15:32:38,47,"female",54500,"store","no","Osnabrück","jewelry","Earrings - gold",274.99,59,"male","cousin"
"1805","277",2017-07-21 07:31:47,31,"female",50000,"online","no","Münster","toiletry","Lotion",274.99,49,"other","undefined"
"1806","1491",2017-11-16 18:08:24,78,"female",70000,"online","yes","Münster","toiletry","Perfume",274.99,71,"female","sister"
"1807","1550",2017-12-13 19:22:37,87,"female",94000,"store","yes","Münster","consumer electronics","Smartphone",274.99,61,"male","son"
"1808","232",2017-12-15 06:20:12,29,"female",59000,"online","no","Dortmund","consumer electronics","Tablet",274.99,74,"male","father"
"1809","727",2017-12-17 01:32:02,46,"other",55500,"online","yes","Paderborn","jewelry","Pendant - gold",274.99,17,"other","undefined"
"1810","348",2017-12-21 12:20:10,34,"male",44500,"store","yes","Hannover","toiletry","Lotion",274.99,15,"female","friend"
"1811","1305",2017-04-09 08:38:17,66,"male",59000,"online","no","Münster","consumer electronics","MP3-Player",275.99,50,"male","friend"
"1812","53",2017-05-14 14:26:56,21,"male",55500,"store","yes","Münster","toiletry","Perfume",275.99,60,"female","mother"
"1813","1292",2017-06-11 18:40:40,65,"female",76000,"store","no","Düsseldorf","toiletry","Perfume",275.99,33,"female","friend"
"1814","1495",2017-09-12 02:50:23,78,"female",86000,"online","no","Münster","consumer electronics","MP3-Player",275.99,18,"male","son"
"1815","1109",2017-11-10 19:05:58,58,"female",71500,"online","no","Bielefeld","jewelry","Bracelet - silver",275.99,24,"female","daughter"
"1816","1197",2017-11-23 17:19:08,61,"male",64000,"online","yes","Osnabrück","jewelry","Bracelet - silver",275.99,56,"other","undefined"
"1817","1160",2017-02-06 14:59:16,60,"male",56000,"online","yes","Osnabrück","jewelry","Bracelet - gold",276.99,37,"male","nephew"
"1818","908",2017-02-12 00:59:03,52,"male",44000,"online","yes","Bielefeld","jewelry","Pendant - gold",276.99,46,"female","friend"
"1819","829",2017-05-20 15:59:02,49,"male",71500,"store","yes","Osnabrück","toiletry","Perfume",276.99,51,"male","brother"
"1820","138",2017-10-13 15:41:39,486,"female",52000,"store","yes","Hannover","jewelry","Necklace - silver",276.99,24,"male","boyfriend"
"1821","351",2017-11-12 19:23:51,34,"male",46000,"online","yes","Düsseldorf","toiletry","Perfume",276.99,18,"female","friend"
"1822","1430",2017-11-15 14:53:36,73,"male",70000,"online","yes","Münster","toiletry","Perfume",276.99,21,"female","daughter"
"1823","328",2017-12-08 08:26:20,33,"male",68000,"store","no","Düsseldorf","consumer electronics","Laptop",276.99,34,"male","brother"
"1824","1299",2017-08-09 12:00:31,66,"female",50500,"store","yes","Osnabrück","consumer electronics","MP3-Player",277.99,70,"male","brother"
"1825","670",2017-08-11 07:19:42,44,"female",51000,"online","no","Dortmund","jewelry","Earrings - gold",277.99,50,"female","sister"
"1826","1182",2017-09-14 10:08:03,61,"male",49000,"online","yes","Düsseldorf","consumer electronics","Tablet",277.99,29,"male","friend"
"1827","744",2017-12-10 14:21:07,47,"female",38000,"store","yes","Münster","consumer electronics","Laptop",277.99,51,"female","friend"
"1828","1244",2017-12-13 15:19:22,63,"female",54000,"store","no","Osnabrück","jewelry","Earrings - silver",277.99,51,"female","cousin"
"1829","1335",2017-12-27 11:34:23,67,"female",74500,"online","yes","Essen","consumer electronics","Laptop",277.99,26,"other","undefined"
"1830","976",2017-01-14 10:32:49,54,"female",49500,"store","yes","Düsseldorf","consumer electronics","Smartphone",278.99,38,"male","cousin"
"1831","1194",2017-02-13 02:30:42,61,"male",62500,"online","yes","Düsseldorf","consumer electronics","Smartphone",278.99,37,"male","nephew"
"1832","1200",2017-06-17 15:58:25,61,"male",72500,"store","yes","Münster","toiletry","Perfume",278.99,62,"other","undefined"
"1833","1274",2017-07-29 21:18:35,64,"female",74500,"online","no","Bielefeld","consumer electronics","MP3-Player",278.99,39,"female","daughter"
"1834","1270",2017-08-13 19:18:44,64,"male",66500,"store","yes","Münster","consumer electronics","MP3-Player",278.99,7,"male","friend"
"1835","1251",2017-10-19 17:46:07,63,"female",67000,"store","yes","Osnabrück","toiletry","Perfume",278.99,47,"female","friend"
"1836","1587",2017-11-13 12:21:58,104,"female",74000,"store","yes","Osnabrück","jewelry","Earrings - gold",278.99,55,"male","nephew"
"1837","873",2017-11-17 00:02:51,51,"female",43500,"online","no","Gelsenkirchen","jewelry","Bracelet - gold",278.99,29,"male","nephew"
"1838","1179",2017-12-10 17:33:59,61,"male",44500,"store","no","Osnabrück","jewelry","Necklace - silver",278.99,41,"male","friend"
"1839","1130",2017-12-13 16:33:33,59,"female",60500,"store","no","Münster","toiletry","Make-Up",278.99,66,"female","cousin"
"1840","1456",2017-12-22 10:33:39,75,"female",56500,"store","no","Düsseldorf","toiletry","Perfume",278.99,55,"male","nephew"
"1841","1405",2017-01-17 09:48:40,71,"female",80500,"online","no","Münster","consumer electronics","Laptop",279.99,60,"male","brother"
"1842","855",2017-01-18 03:38:43,50,"female",64000,"online","no","Köln","toiletry","Perfume",279.99,54,"female","friend"
"1843","738",2017-01-24 23:39:32,46,"female",69000,"online","no","Münster","toiletry","Perfume",279.99,27,"male","nephew"
"1844","1580",2017-07-16 13:05:24,100,"male",92000,"online","no","Düsseldorf","toiletry","Make-Up",279.99,74,"female","daughter"
"1845","447",2017-07-25 10:12:58,37,"female",52000,"online","yes","Essen","jewelry","Bracelet - rosé",279.99,27,"female","cousin"
"1846","1515",2017-10-22 12:15:37,81,"female",73000,"store","no","Münster","jewelry","Necklace - rosé",279.99,73,"other","undefined"
"1847","487",2017-12-07 23:15:31,38,"female",61500,"online","yes","Paderborn","toiletry","Perfume",279.99,21,"male","friend"
"1848","456",2017-12-09 11:52:25,37,"female",68500,"store","no","Münster","consumer electronics","MP3-Player",279.99,53,"female","cousin"
"1849","1203",2017-02-07 16:02:26,61,"female",88500,"store","no","Münster","jewelry","Necklace - silver",280.99,27,"female","niece"
"1850","797",2017-06-18 06:07:03,48,"female",71500,"online","no","Essen","jewelry","Necklace - silver",280.99,16,"female","daughter"
"1851","247",2017-10-15 13:12:12,30,"female",45000,"online","no","Düsseldorf","toiletry","Perfume",280.99,19,"male","brother"
"1852","653",2017-10-17 12:49:57,43,"male",71000,"store","yes","Münster","toiletry","Perfume",280.99,5,"female","friend"
"1853","382",2017-12-19 17:37:03,35,"female",44500,"store","no","Düsseldorf","jewelry","Pendant - colorful",280.99,56,"male","father"
"1854","780",2017-12-20 10:28:14,48,"male",40000,"store","yes","Düsseldorf","jewelry","Necklace - silver",280.99,63,"other","undefined"
"1855","165",2017-12-25 16:11:53,26,"female",51000,"store","no","Düsseldorf","consumer electronics","MP3-Player",280.99,15,"female","friend"
"1856","375",2017-02-14 12:20:38,35,"female",39500,"store","yes","Hannover","toiletry","Perfume",281.99,31,"male","husband"
"1857","922",2017-02-19 11:27:54,52,"female",61500,"store","no","Münster","toiletry","Perfume",281.99,19,"male","nephew"
"1858","842",2017-05-12 02:34:01,50,"female",47500,"online","no","Münster","consumer electronics","MP3-Player",281.99,45,"female","wife"
"1859","661",2017-08-21 17:00:12,44,"female",43000,"online","yes","Paderborn","jewelry","Earrings - silver",281.99,45,"female","friend"
"1860","680",2017-11-12 17:42:45,44,"other",68500,"online","yes","Hannover","toiletry","Perfume",281.99,81,"female","undefined"
"1861","367",2017-11-16 15:29:11,35,"male",34500,"store","yes","Düsseldorf","toiletry","Make-Up",281.99,49,"female","friend"
"1862","1161",2017-02-15 16:50:30,60,"female",57000,"store","no","Düsseldorf","toiletry","Make-Up",282.99,65,"female","sister"
"1863","1429",2017-04-09 13:51:16,73,"female",69000,"online","yes","Köln","toiletry","Make-Up",282.99,22,"male","son"
"1864","1275",2017-05-15 14:46:37,64,"female",76000,"online","no","Gelsenkirchen","toiletry","Perfume",282.99,18,"female","daughter"
"1865","1403",2017-07-20 11:29:14,71,"male",75500,"store","no","Münster","toiletry","Perfume",282.99,81,"female","sister"
"1866","1586",2017-09-22 21:15:38,102,"male",112500,"online","no","Paderborn","jewelry","Earrings - silver",282.99,24,"female","niece"
"1867","72",2017-11-13 03:07:20,22,"female",64000,"online","yes","Köln","consumer electronics","Smartphone",282.99,39,"male","cousin"
"1868","38",2017-11-18 11:33:59,20,"male",53000,"store","yes","Osnabrück","toiletry","Make-Up",282.99,67,"male","father"
"1869","1129",2017-11-19 18:00:10,59,"female",59000,"store","no","Düsseldorf","jewelry","Ring - gold",282.99,29,"female","friend"
"1870","1459",2017-12-16 19:05:07,75,"male",67000,"store","yes","Münster","consumer electronics","Tablet",282.99,63,"female","friend"
"1871","650",2017-01-17 18:09:47,43,"male",65000,"online","yes","Düsseldorf","jewelry","Necklace - gold",283.99,71,"female","mother"
"1872","1403",2017-02-05 11:39:44,71,"male",75500,"store","yes","Düsseldorf","consumer electronics","Tablet",283.99,11,"female","niece"
"1873","1304",2017-05-24 10:58:30,66,"female",57500,"online","no","Münster","toiletry","Perfume",283.99,50,"female","friend"
"1874","352",2017-06-15 10:59:16,34,"male",46500,"online","no","Dortmund","toiletry","Make-Up",283.99,58,"female","mother"
"1875","1104",2017-09-06 18:03:04,58,"female",63000,"store","no","Düsseldorf","jewelry","Earrings - gold",283.99,62,"male","boyfriend"
"1876","1259",2017-10-15 14:54:50,64,"female",46500,"store","yes","Hannover","jewelry","Earrings - silver",283.99,35,"female","niece"
"1877","660",2017-12-13 19:17:56,44,"male",42500,"store","yes","Münster","jewelry","Necklace - gold",283.99,13,"male","son"
"1878","730",2017-12-15 19:09:58,46,"male",59000,"store","yes","Osnabrück","jewelry","Ring - gold",283.99,24,"female","niece"
"1879","163",2017-09-16 16:41:50,26,"female",50000,"online","yes","Gelsenkirchen","jewelry","Earrings - rosé",284.99,52,"female","aunt"
"1880","162",2017-11-15 16:42:37,26,"male",47500,"store","yes","Osnabrück","jewelry","Earrings - silver",284.99,52,"female","mother"
"1881","129",2017-11-16 17:47:10,25,"female",39000,"store","no","Düsseldorf","jewelry","Pendant - gold",284.99,29,"male","boyfriend"
"1882","324",2017-12-14 14:01:31,33,"female",50500,"store","no","Münster","jewelry","Necklace - rosé",284.99,47,"female","cousin"
"1883","1098",2017-12-14 23:49:34,58,"female",55000,"online","no","Bielefeld","consumer electronics","Smartphone",284.99,20,"male","son"
"1884","302",2017-12-15 12:41:06,32,"female",71500,"store","yes","Hannover","jewelry","Necklace - gold",284.99,43,"female","sister"
"1885","1042",2017-01-09 05:48:01,56,"female",57500,"online","no","Münster","jewelry","Pendant - colorful",285.99,52,"female","friend"
"1886","1433",2017-01-19 20:17:23,73,"female",82500,"online","yes","Münster","jewelry","Necklace - silver",285.99,34,"female","daughter"
"1887","1520",2017-02-11 18:28:38,81,"female",93000,"online","yes","Düsseldorf","consumer electronics","Tablet",285.99,38,"male","son"
"1888","896",2017-02-15 19:03:51,51,"female",71500,"store","no","Düsseldorf","jewelry","Ring - gold",285.99,49,"male","boyfriend"
"1889","87",2017-05-22 14:32:25,23,"female",45500,"online","no","Münster","jewelry","Bracelet - silver",285.99,29,"female","cousin"
"1890","1078",2017-08-15 06:01:01,57,"male",65500,"online","yes","Münster","jewelry","Necklace - rosé",285.99,69,"male","friend"
"1891","701",2017-08-20 16:26:49,45,"female",62000,"online","no","Dortmund","consumer electronics","Tablet",285.99,26,"male","friend"
"1892","1196",2017-08-23 06:50:14,61,"male",63500,"online","no","Münster","jewelry","Pendant - silver",285.99,34,"male","friend"
"1893","1264",2017-11-18 10:14:54,64,"female",54500,"store","no","Münster","jewelry","Earrings - gold",285.99,46,"male","other"
"1894","863",2017-12-17 14:01:12,50,"male",72500,"store","no","Düsseldorf","jewelry","Pendant - silver",285.99,41,"male","friend"
"1895","301",2017-01-11 13:50:25,32,"other",51500,"online","no","Münster","jewelry","Earrings - gold",286.99,66,"female","undefined"
"1896","637",2017-08-15 17:57:04,43,"male",51000,"store","yes","Hannover","jewelry","Ring - gold",286.99,88,"male","friend"
"1897","1461",2017-11-17 12:19:34,75,"male",72000,"online","no","Paderborn","jewelry","Necklace - silver",286.99,8,"male","son"
"1898","850",2017-12-12 18:32:58,50,"female",59500,"store","yes","Münster","jewelry","Bracelet - silver",286.99,56,"female","sister"
"1899","273",2017-12-25 19:30:22,31,"female",42500,"store","no","Münster","jewelry","Ring - gold",286.99,34,"male","boyfriend"
"1900","895",2017-02-13 12:09:15,51,"female",66500,"store","no","Osnabrück","jewelry","Bracelet - silver",287.99,27,"male","son"
"1901","1082",2017-09-12 17:53:10,57,"male",71000,"store","yes","Düsseldorf","jewelry","Necklace - silver",287.99,34,"female","daughter"
"1902","988",2017-09-13 19:50:13,54,"other",61000,"store","no","Osnabrück","jewelry","Necklace - rosé",287.99,13,"female","undefined"
"1903","219",2017-09-26 09:26:57,29,"other",39500,"online","no","Dortmund","jewelry","Necklace - rosé",287.99,50,"female","undefined"
"1904","1496",2017-10-10 08:10:38,78,"male",92500,"store","no","Münster","jewelry","Ring - silver",287.99,71,"male","cousin"
"1905","1244",2017-11-08 06:22:59,63,"female",54000,"online","yes","Düsseldorf","jewelry","Earrings - silver",287.99,80,"male","friend"
"1906","1324",2017-12-06 18:20:44,67,"male",59000,"online","no","Hannover","jewelry","Pendant - rosé",287.99,66,"female","girlfriend"
"1907","1516",2017-12-12 13:53:23,81,"female",74000,"store","no","Düsseldorf","jewelry","Necklace - gold",287.99,37,"female","daughter"
"1908","1302",2017-12-19 01:57:35,66,"female",55000,"online","no","Essen","jewelry","Bracelet - gold",287.99,15,"female","daughter"
"1909","1280",2017-01-08 23:54:08,64,"female",85000,"online","yes","Bielefeld","jewelry","Ring - rosé",288.99,73,"male","cousin"
"1910","898",2017-02-08 18:04:58,51,"male",101000,"store","yes","Münster","jewelry","Earrings - silver",288.99,57,"male","brother"
"1911","915",2017-02-11 07:56:22,52,"female",54000,"online","yes","Köln","jewelry","Bracelet - gold",288.99,10,"male","son"
"1912","223",2017-02-14 00:11:07,29,"male",42000,"online","no","Münster","jewelry","Ring - rosé",288.99,48,"female","mother"
"1913","1401",2017-05-13 17:10:27,71,"female",71000,"store","no","Düsseldorf","jewelry","Bracelet - silver",288.99,54,"female","cousin"
"1914","394",2017-11-18 17:59:35,35,"other",69000,"store","no","Hannover","jewelry","Pendant - silver",288.99,37,"male","undefined"
"1915","1389",2017-12-10 15:59:11,70,"male",93500,"store","yes","Münster","jewelry","Earrings - gold",288.99,50,"male","friend"
"1916","681",2017-12-17 19:27:44,44,"male",69000,"store","no","Hannover","jewelry","Ring - rosé",288.99,11,"male","son"
"1917","1486",2017-12-20 19:39:47,77,"male",106500,"store","no","Düsseldorf","jewelry","Bracelet - gold",288.99,42,"other","undefined"
